img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,mosquito_type
2b5a8d99-049b-484b-8a65-8bc0f1185f3a.jpeg,2160,3840,248,1463,1669,2469,Aedes aegypti
17ff7ee1-b709-48f6-abf9-81932cc66e97.jpeg,1200,1599,329,769,688,1031,Aedes albopictus
1c25eafb-50af-4124-96d5-3ae4736c3998.jpeg,768,1024,212,427,640,967,Culex quinquefasciatus
55f856a7-40c3-4918-89d3-95ae9650ba95.jpeg,845,713,244,84,477,499,Culex quinquefasciatus
091a705a-03e3-4a93-884b-8af55f79eb68.jpeg,1844,4000,687,1347,1168,1943,Aedes aegypti
4b5aa0f9-026a-4ee1-b225-bcf285c1706d.jpeg,1317,1318,319,335,551,577,Aedes aegypti
1618b63b-5945-4e11-9e8a-69d8ec7d7e1c.jpeg,1024,1365,317,346,550,595,Aedes aegypti
0031063e-716a-4080-934c-77598dc8de72.jpeg,3024,4032,1276,2016,1728,2516,Culex quinquefasciatus
0a132b1a-3877-4d53-be08-3ba4a4d7f95c.jpeg,1960,4032,268,1230,1228,2308,Culex quinquefasciatus
18de7048-d5a2-4302-80b0-57487d3bdebb.jpeg,1936,2592,682,1062,1197,1628,Aedes albopictus
3a3439de-4c55-43b5-aee8-fe6f80dc86d7.jpeg,768,1024,76,404,491,789,Culex quinquefasciatus
24d73ed5-f360-4a3a-8f9f-325760d40ff7.jpeg,1024,1818,245,646,414,848,Aedes albopictus
40ad4c93-36f1-46e0-9740-a8c081b7e0b2.jpeg,3000,4000,869,1489,2308,2626,Culex quinquefasciatus
332b2a52-059d-42cf-bb34-d2cab89eac23.jpeg,3456,4608,1186,1366,2496,2678,Aedes albopictus
15e2b988-22dc-4e0b-93a5-969857578f3d.jpeg,768,1024,355,517,445,614,Culex quinquefasciatus
2a94cb86-bda8-4cb3-9301-8bb7be303457.jpeg,1115,1595,247,371,824,1233,Aedes aegypti
092050c0-7e05-4af2-b994-8e7c35a22a4d.jpeg,1024,1365,198,534,639,857,Culex quinquefasciatus
04909bbb-f382-4313-9ac4-0f9032587bed.jpeg,2448,3264,1191,0,2448,619,Culex quinquefasciatus
3e6e372b-8574-45eb-bd4f-75646b3f06da.jpeg,3024,4032,897,343,1631,907,Aedes aegypti
10e3c810-c602-4dba-b0d2-525982fee8b0.jpeg,1816,4032,399,824,1128,1784,Aedes aegypti
3334337c-9bd6-40d2-8e13-06394f93c205.jpeg,1299,1006,466,379,811,694,Aedes albopictus
1682aaf4-f117-4580-813e-bec68dd33db9.jpeg,1168,2592,0,445,1168,2559,Culex pipiens
1ad2b98a-fce1-4ed3-ae2c-92277d04b9f9.jpeg,3024,4032,813,1787,1903,2917,Culex quinquefasciatus
17179550-6b20-42f8-84c0-0145dd433bd3.jpeg,768,1024,266,452,419,612,Culex quinquefasciatus
3823149c-d825-4dec-b927-d2232720bbe3.jpeg,5616,2808,1814,913,4561,2354,Culex quinquefasciatus
4bbbc20f-0096-4b69-932c-ffde2800860e.jpeg,679,767,249,248,522,484,Culex quinquefasciatus
17b15a9f-0b77-4c1f-9a6c-439517f85503.jpeg,1024,2273,439,896,657,1167,Aedes albopictus
35ef90e6-53af-4e40-a648-a518976891a7.jpeg,3024,4032,1023,1082,2101,2824,Culex quinquefasciatus
448a2ec3-7802-492f-ae81-b60855fa5a8b.jpeg,3024,4032,947,1300,2215,2623,Culex quinquefasciatus
3d7179d9-2959-4586-9a2e-5b67b087ff05.jpeg,768,1024,178,523,423,780,Culex quinquefasciatus
0e4a3374-a618-4e8e-b91d-67a59b078bdc.jpeg,4032,1908,1380,638,1843,1342,Aedes aegypti
4f63777e-d217-497f-b574-310ed0d807c1.jpeg,2952,3220,690,1267,2495,2572,Aedes albopictus
0cfa2d4b-f7b7-42a8-8125-e35954beb82f.jpeg,768,1024,272,426,403,554,Aedes albopictus
3dd381e7-3da2-4382-a38b-eb236894f982.jpeg,1024,1365,310,420,747,748,Anopheles gambiae
1887b1e8-aff9-47e5-8417-4fd6089d42ef.jpeg,1336,1024,367,276,952,873,Culex quinquefasciatus
415fd5fc-f7ae-44d5-9427-1cc27eb41f19.jpeg,768,1024,189,326,575,731,Aedes albopictus
3bccb9ef-f816-472c-b17a-5626cf36fcdd.jpeg,768,1024,203,290,451,523,Culex quinquefasciatus
34e7be50-9a28-449e-8a2d-14ac3163040c.jpeg,1080,2340,351,1377,646,1710,Culex quinquefasciatus
1a3cae6f-c3b4-4585-b88d-f730e353c01f.jpeg,768,1024,392,472,462,563,Aedes albopictus
341ed439-281e-411a-b96e-1415df6a00df.jpeg,4032,3016,1427,606,2194,1444,Aedes albopictus
0e9e04f8-f829-4634-94e6-69b3aa051a10.jpeg,1365,1024,450,171,1054,724,Aedes albopictus
1444a972-9c05-4d6c-a36b-df8683760557.jpeg,2385,2604,17,491,1762,2399,Culex quinquefasciatus
169e5ac5-ae20-430d-97dc-f957d39ba4c8.jpeg,2539,1748,603,226,1838,1514,Culex quinquefasciatus
2f6b36f3-f1a8-4519-b891-27337e9acf74.jpeg,2057,2133,670,567,1330,1513,Culex quinquefasciatus
1808965c-335b-4f55-afb4-10145394a4bb.jpeg,3024,4032,803,1057,2282,2765,Culex quinquefasciatus
0258e656-ea57-4152-a39f-e939db2a9116.jpeg,768,1024,286,567,422,732,Aedes albopictus
0de26495-e233-4937-80f7-ed453adfb752.jpeg,1341,1791,260,181,925,1653,Culex quinquefasciatus
293226b9-faf1-4b80-8b14-2295d5b6a066.jpeg,2448,3264,759,1036,2329,2364,Aedes albopictus
36130714-6390-469c-b673-abdbe833f5e3.jpeg,3468,4624,1389,2065,1949,2656,Aedes aegypti
22a972db-e654-426b-8f88-7643f4bb152f.jpeg,3024,4032,327,736,2661,3178,Aedes albopictus
1a3bb66e-f4d4-4b79-affe-bc9da101440f.jpeg,1474,1963,253,734,1137,1411,Culex quinquefasciatus
572f744d-4d7d-48d8-886e-bf954a9b508f.jpeg,3072,4080,544,1402,1875,2820,Aedes albopictus
35193eb0-9b0f-4423-831d-4ee1d69c1c6f.jpeg,2976,3968,1703,1668,2138,2034,Aedes albopictus
0d9c9ea2-cb67-4c4e-91ec-b72fd6dddff7.jpeg,3020,4026,443,1061,1758,2760,Anopheles gambiae
380ecc76-d8e5-4231-b0e1-5df95e1ccb3f.jpeg,1260,1685,434,389,824,1047,Aedes albopictus
04580601-b704-44ba-b0fd-64793edc4c68.jpeg,612,639,231,156,479,393,Anopheles gambiae
119da746-fb15-4232-a35d-4bf24c6c3947.jpeg,2472,2114,939,760,1596,1537,Aedes aegypti
1531894d-8097-43c6-a762-d94685e4c84a.jpeg,3264,1836,1324,645,2007,1224,Culex quinquefasciatus
531776bc-43df-47c7-beb7-82fbe9ef1d39.jpeg,1024,2106,205,915,605,1169,Aedes aegypti
32e570b4-161f-407f-9512-a5eff43452d3.jpeg,487,379,111,39,407,229,Aedes albopictus
547be2c0-cf3d-4e84-a55f-d98ca6e4fdaf.jpeg,768,1024,183,432,398,698,Culex quinquefasciatus
14a6e372-e76c-4605-8a31-d401fed08aaa.jpeg,1063,1174,250,552,689,861,Aedes albopictus
1192ddba-4f02-4aa0-8ca2-1afd1b8c1147.jpeg,3024,4032,821,1280,1609,1896,Aedes albopictus
069ee70b-c838-4c57-8b92-75cf7b663716.jpeg,2576,1932,927,867,1528,1362,Aedes aegypti
2d7de9d1-8bc5-47d5-ab98-a1748bbdb4b2.jpeg,768,1024,157,435,498,681,Aedes aegypti
4fd94c6c-8b9b-4075-9f88-d164b6cfbbc4.jpeg,1024,1821,337,551,607,854,Aedes aegypti
519d0ae0-6dad-4ec7-a77f-10ea34aca4ae.jpeg,3024,4032,1254,1913,1872,2462,Aedes aegypti
2903a926-dd93-466b-8207-b2a021992e3d.jpeg,1079,1082,498,435,654,626,Aedes aegypti
29e97b78-14de-4d7a-a9cd-7702c1331232.jpeg,1024,2219,354,599,763,1011,Aedes albopictus
540f3860-cfbc-4661-8bb1-d54a229e3a91.jpeg,2448,3264,523,162,2207,2995,Culex quinquefasciatus
3c700781-b669-40fa-9dc9-20e85e37590f.jpeg,1024,1365,201,543,617,925,Culex quinquefasciatus
4b31a9ae-50be-455a-b8fd-e1a7a870850f.jpeg,765,1024,267,403,418,669,Aedes aegypti
28c92f37-8d52-4e5a-9a64-19d48cb40f72.jpeg,750,810,328,331,445,442,Aedes albopictus
0d73fefc-8a28-4b09-9da3-8f0d67715a7b.jpeg,1844,4000,510,1547,1137,2380,Aedes aegypti
1138cfd9-60d6-4e9a-839d-c04414a29919.jpeg,1024,1365,242,393,753,1039,Culex quinquefasciatus
16d8621b-d34a-498d-97c7-72708ef8842e.jpeg,3024,4032,1510,2026,1895,2446,Aedes albopictus
064e7c53-8fc3-443c-be71-54ed2e975be1.jpeg,3456,4608,1136,923,2806,2873,Aedes aegypti
314d786c-d3f5-4238-930c-3d92eb0b6a57.jpeg,1024,1365,279,427,827,701,Aedes albopictus
5113dd2e-1356-4f4b-a9ec-6fad920dc3c9.jpeg,4896,3672,1521,1788,2059,2751,Aedes albopictus
2437c19d-caff-4296-8b9f-975aa038a8c7.jpeg,1024,1820,148,321,921,977,Aedes albopictus
15d37fde-3464-4fc6-b67e-63032cdf950c.jpeg,4000,1846,1196,260,2672,1462,Culex quinquefasciatus
3bde299c-078c-48ce-95b0-5577bf0ea593.jpeg,3024,3024,1425,1355,2152,1906,Culex quinquefasciatus
2ae8a354-8aef-48c6-a1a4-d6644fba938a.jpeg,3000,4000,482,966,2509,2714,Culex quinquefasciatus
30ddad98-0758-4ecd-afee-3972bbfc6ff2.jpeg,1024,1365,448,328,605,639,Aedes aegypti
3872deaa-1c9b-42f0-bac2-26b17afc94f9.jpeg,3120,4160,974,1585,1662,2288,Aedes aegypti
4ca80139-0fbd-49e7-94c0-0166d69d60db.jpeg,768,1024,208,327,510,672,Aedes aegypti
14d2e795-a0cb-438c-9cb2-fb236eea30b8.jpeg,2240,4608,774,1841,1655,2807,Culex quinquefasciatus
27f0d926-785c-480f-889a-9e2ce52a3abc.jpeg,1200,1600,354,300,766,1053,Culex quinquefasciatus
3f7163c3-e0ad-4874-9681-af6d30acdcd1.jpeg,4032,3024,1869,1164,2412,1562,Aedes aegypti
115d723d-f6cd-4096-b621-64cb4d2e166b.jpeg,4032,2016,1270,546,1769,964,Aedes aegypti
4b73d0bf-e7d2-4a94-9110-66d09706e5a5.jpeg,2219,1024,1033,396,1305,584,Aedes aegypti
426469c8-bff4-40ff-afae-8c54fbea8f40.jpeg,3024,4032,1225,1948,1920,2769,Aedes aegypti
4a8f1031-d5d0-4bcb-93ac-6df10fdab98d.jpeg,1066,1422,121,386,840,1274,Aedes aegypti
19856ed7-1405-4ac5-bbef-bbfa580b8e7c.jpeg,3000,3000,1632,1681,1986,2144,Aedes aegypti
17db862d-61d3-4279-a21f-9a75c8630799.jpeg,2268,4032,125,932,1988,2457,Culex quinquefasciatus
293497b1-7c46-454d-90d6-d6fddb3608ec.jpeg,768,1024,277,391,396,577,Aedes albopictus
4b0f8d35-ecd2-499d-a701-bf7167d8c3e7.jpeg,1024,1365,438,549,687,806,Culex quinquefasciatus
4c01ec81-82ae-431f-91e1-2cb2a45eb3b0.jpeg,3024,4032,1316,1886,1864,2438,Culex quinquefasciatus
12966d93-bff9-4623-89f9-c402fbfe39f4.jpeg,2336,4160,1025,1803,1616,2340,Aedes aegypti
4c8aa212-4246-40ce-813e-42571c06169d.jpeg,2240,2424,1158,1757,1523,2055,Aedes albopictus
2855d55f-6332-42d3-803c-97245dfc0a8c.jpeg,4128,2322,1745,862,2447,1595,Culex quinquefasciatus
425dead8-4f14-4994-850f-4045262c78a9.jpeg,3000,4000,394,1555,2434,3224,Culex quinquefasciatus
4fcba6ac-97bc-4ec2-ab1c-e104043a44b9.jpeg,768,1024,314,428,656,676,Anopheles gambiae
213288f7-f08f-4a8a-b4cb-a7535ecf62a5.jpeg,1024,1365,403,671,583,867,Aedes aegypti
2f39c527-e5fc-4d33-bc5b-26424397267a.jpeg,768,1024,319,540,403,617,Anopheles gambiae
1317a4f7-1751-4c03-88f4-00f54359549e.jpeg,3024,3024,192,398,2380,2247,Culex quinquefasciatus
0fef6dbd-f0a9-49cb-b1af-6f4ff84cee25.jpeg,3024,4032,1151,1757,1801,2408,Culex quinquefasciatus
4fa729e7-a663-4573-ab60-d2859c2d7f86.jpeg,3968,2976,1730,575,2517,1789,Anopheles gambiae
0f9e6ef2-98b0-45b3-b0d2-e34f3aae55ca.jpeg,1024,1365,252,308,893,1172,Culex quinquefasciatus
36da4e22-448e-4ef5-9da2-cf1369efb361.jpeg,768,1024,250,340,400,544,Culex quinquefasciatus
066a3dc6-cacf-425f-bfc3-a27a1f82cbaa.jpeg,900,1315,203,253,764,874,Aedes aegypti
46434b8e-e7c7-4b11-ae80-7099b8f8d9ef.jpeg,1365,1024,698,478,815,618,Aedes aegypti
11924d04-69fe-469d-8d1c-119bc0f0b94f.jpeg,3024,4032,722,1155,3024,3956,Anopheles gambiae
25793a99-de39-4b0b-9119-a14ead2205f0.jpeg,661,576,88,126,439,382,Culex quinquefasciatus
17935fec-9c54-4912-a2b0-6fa337ff837e.jpeg,3024,4032,561,1076,2300,3326,Anopheles gambiae
52c60ffd-7c8c-4aa3-9de6-353c92cd9945.jpeg,949,1008,84,273,653,738,Aedes albopictus
1aa9ead8-c262-4b3d-bedd-8b8c50486e7e.jpeg,4160,3120,1149,609,2945,2052,Aedes albopictus
1b94436c-eb83-4c10-affb-ad8eed7f7ee3.jpeg,2322,4128,1000,1738,1785,2612,Aedes aegypti
3b6e7afe-2571-479c-aa0d-d88cc64cb0b0.jpeg,751,794,94,30,651,753,Culex quinquefasciatus
34fe1ece-ddbb-4f14-83c8-a764a80c3c38.jpeg,1024,1365,486,19,799,275,Aedes aegypti
2417346f-1b4a-42af-9458-4c03b1365dee.jpeg,768,1024,284,207,524,542,Aedes albopictus
4662bc3d-8648-4843-b8b6-1e536dc154ea.jpeg,1024,1820,420,649,702,1002,Aedes aegypti
47430045-cc80-47b2-a047-16aab4559d56.jpeg,1080,660,229,4,799,517,Anopheles gambiae
1f08e782-4c06-4d88-bd25-f81fc35b420e.jpeg,3024,4032,643,1082,2354,3002,Culex quinquefasciatus
30266fbc-05a5-43b0-a317-fe6c2b9a680a.jpeg,492,1024,64,199,349,363,Culex quinquefasciatus
45a2706a-1852-4320-9282-638e1c6c2f1a.jpeg,3264,2448,1390,641,1661,1055,Culex quinquefasciatus
52c910bd-2e21-446f-92d3-95abb274b6c3.jpeg,3168,4224,1079,2207,1699,2842,Aedes aegypti
140f7add-1aa9-4e32-b653-5839f5de0d9f.jpeg,3024,4032,1008,1481,1907,3084,Culex pipiens
2ec81b02-5d76-494c-9662-68d21ebdcca6.jpeg,3024,4032,1102,1708,1492,2111,Culex quinquefasciatus
2075f6cd-2f61-48bd-9c2d-30385e100bf4.jpeg,1309,1750,195,370,1020,1555,Mansonia
4263710f-3012-4cc5-b380-fcf78db08b85.jpeg,768,1024,255,253,424,423,Culex quinquefasciatus
04bd04d4-3b2a-4560-b0ee-dd5315b12e77.jpeg,1160,2576,78,232,651,749,Culex quinquefasciatus
3424f2bc-111a-49c3-9158-574148c60d94.jpeg,561,579,148,86,392,461,Culex quinquefasciatus
14e7f298-841a-4fd8-928f-e8682b4345d3.jpeg,2240,4608,648,2617,1576,3403,Culex quinquefasciatus
24d95e4b-8387-4209-89eb-0bec27b1e058.jpeg,502,590,117,158,356,367,Aedes albopictus
2d60bd3f-032a-4c9a-9e30-2c21ab86b217.jpeg,4032,2268,1350,1193,2473,1966,Aedes aegypti
52c3c15d-10f4-4b3d-8631-8051b5334e4e.jpeg,3024,4032,1279,1649,1643,2280,Aedes aegypti
22cab2c7-3748-4717-baea-373e24eb9e9c.jpeg,1365,1024,311,315,855,790,Culex quinquefasciatus
2cda4cc8-cecc-4269-9214-a7966f1f9892.jpeg,768,1024,283,511,394,666,Aedes albopictus
4f002a65-827c-46da-82a9-bc4793e02d8f.jpeg,3024,4032,643,1421,2545,2594,Culex quinquefasciatus
27fe3a3f-2e13-4f09-8622-e99d834aaed1.jpeg,548,565,270,292,335,367,Aedes albopictus
2d86524e-bb3a-4991-98fe-5f58fd4d99fb.jpeg,1960,4032,683,1575,1080,2262,Culex quinquefasciatus
4083bb07-6b7a-4d9f-b427-0264b80e2612.jpeg,1024,1365,353,710,650,1010,Culex quinquefasciatus
1f8f6c17-7f9d-49ac-8bc1-0ec3c7b12fff.jpeg,763,838,123,159,611,708,Aedes albopictus
28a4eaf9-b6ca-40ef-92cc-3ed7855fc75f.jpeg,1932,2576,734,805,1262,1414,Aedes aegypti
4b6b63fc-43c3-4428-8f41-2a6ea7eec91a.jpeg,1024,1365,144,244,732,990,Culex quinquefasciatus
2d558c5a-b1b2-46d1-913a-15b5863f8de7.jpeg,2048,922,1061,328,1353,805,Culex quinquefasciatus
0a76be38-856f-4135-8011-5d022bd78ce8.jpeg,3024,4032,1814,1603,2147,1947,Aedes albopictus
0734bf90-10e7-4bfd-a3fd-0549295f37f1.jpeg,3120,4208,1087,2065,1435,2371,Aedes albopictus
049b59b4-08a7-4252-8cb9-3df57e282683.jpeg,768,1024,273,525,566,747,Aedes aegypti
015c529e-3f0b-45d7-a623-aae93beca6a7.jpeg,1365,1024,856,352,1184,602,Culex quinquefasciatus
3d29ea53-3a7c-49b6-95e3-33ac1b42c3f7.jpeg,3024,4032,1148,1862,1744,2296,Aedes albopictus
496a718f-e269-4482-afda-d72716c2bb9e.jpeg,4896,3672,2072,1133,3477,2438,Culex quinquefasciatus
525ebeee-2b68-4aab-81f5-775cc0ccd43a.jpeg,768,1024,267,404,421,570,Culex quinquefasciatus
3eddd702-2f8c-4722-b5ff-7c37acaed880.jpeg,3024,4032,1138,1771,1772,2295,Aedes aegypti
3ca22af3-7f0b-4b12-82c1-12d7e9338a34.jpeg,1932,2576,521,1051,1165,1821,Culex quinquefasciatus
4886db35-b007-4766-bed0-c18a4257e807.jpeg,3024,4032,657,1676,2134,2684,Culex quinquefasciatus
117c945e-4ff7-4339-bc53-6c848170a0cf.jpeg,1816,4032,653,1730,952,2280,Culex quinquefasciatus
166dfc20-1d72-4efe-ad35-c6880d61d3d1.jpeg,3024,4032,1106,2082,1605,2436,Aedes albopictus
2b99f8a6-3a6a-4065-81b6-cbc1dcd71479.jpeg,3000,4000,1146,1768,1848,2440,Aedes aegypti
4cb69f08-6505-4da9-8ead-dfb91fb5f3fb.jpeg,768,1024,297,508,536,727,Culex quinquefasciatus
1a90d16f-9373-420d-9928-ab632218ae4c.jpeg,1381,1080,227,167,997,888,Aedes aegypti
0000c8c4-e87a-44b8-84d4-8bebcf75645c.jpeg,1024,1365,385,466,719,745,Culex quinquefasciatus
2ccf7ad5-9178-43bf-a531-462272b03b67.jpeg,775,693,202,201,625,524,Anopheles gambiae
1ccf5f10-bee6-4047-b750-301b329b04e1.jpeg,1935,1380,86,179,1546,1268,Culex quinquefasciatus
0efa13e0-eab5-4ca6-9fb1-0383d36e4e20.jpeg,768,1024,298,441,425,666,Culex quinquefasciatus
2cf2fe04-8133-46e9-a8fd-a4956f973bd3.jpeg,3024,4032,1367,1826,1745,2376,Aedes aegypti
294dc15a-94c9-4e2e-8534-e1b58f12d967.jpeg,772,615,205,110,511,465,Culex quinquefasciatus
0870d9f8-aa65-4eb2-be7c-29ddcf056ae8.jpeg,1464,1099,496,387,980,716,Anopheles gambiae
398d695f-f18f-4de0-82c7-6a1fd404dfd2.jpeg,4608,3456,2736,1072,3160,1546,Aedes albopictus
16cc91a4-3966-4d96-a34e-c3992a2c376f.jpeg,2448,2448,1021,1144,1490,1556,Aedes aegypti
555d6c8c-9dbd-4c71-a18e-d14918a25f0b.jpeg,3840,5120,908,921,2853,4348,Aedes aegypti
23527d97-3c6d-4788-ba86-aa3be02e27c2.jpeg,4032,3024,1833,1527,2150,1896,Culex quinquefasciatus
117e37c3-26f2-41a9-851f-00ffa1a506f8.jpeg,3024,4032,981,974,2167,2614,Culex quinquefasciatus
0e8b93bc-9ef8-4040-b685-26928864ff99.jpeg,3024,4032,1082,1033,2129,2312,Aedes aegypti
0c8b786a-ff0b-44e8-adf8-1acab9c9b5a5.jpeg,2592,1458,1179,114,1672,891,Aedes aegypti
1b93eec0-6c5e-4821-b6c8-fdc664630397.jpeg,768,1024,298,407,500,696,Culex quinquefasciatus
100ea132-a914-4f5a-b927-a683cf9021fa.jpeg,2448,3264,689,1124,2071,2191,Culex quinquefasciatus
4235ab0d-130f-4bb4-ad2b-e9211d5f466f.jpeg,4032,1960,1396,456,2014,1367,Culex quinquefasciatus
1b95eb5d-b605-494c-9b04-c08e7a0f2252.jpeg,1080,2400,33,615,1051,1656,Aedes aegypti
3aefb5fe-5935-4e54-9e13-03dba14333c8.jpeg,2619,1798,579,62,1826,1221,Anopheles gambiae
4551253b-48e0-414d-a4ef-9ccfe385b2e7.jpeg,4000,3000,1705,928,2017,1244,Culex quinquefasciatus
2a593fce-78b9-4eb6-8d96-1837373d81d5.jpeg,1265,1165,395,385,691,727,Culex quinquefasciatus
42fb2426-c91d-40ce-8ef8-7664e7547a49.jpeg,768,1024,256,282,418,549,Aedes aegypti
4bb8fd58-0ae2-4254-a372-fafac02c1501.jpeg,2976,3968,1323,2346,2188,3227,Culex quinquefasciatus
2c1c487a-5514-46a6-ac50-11d602e17cfa.jpeg,768,1024,473,241,713,668,Aedes aegypti
032d7002-91f6-4e82-b2e2-2e8d5d45fa02.jpeg,2736,3648,1162,1281,2154,2389,Aedes aegypti
32b9370c-496d-431d-9531-89567b518f25.jpeg,3968,2976,1206,437,2636,1899,Aedes albopictus
40f96de3-6141-4395-83a6-f6e097d6755d.jpeg,768,1024,390,502,554,629,Aedes albopictus
534a3ce7-345f-42f2-ac2b-50ed57c9b252.jpeg,1600,1600,813,589,1014,789,Aedes albopictus
40beaf0f-7de9-4e13-bff5-8c4630ad0634.jpeg,4290,4777,2040,2210,2751,2942,Aedes albopictus
4367ebc7-60a3-4dda-97f5-a90491351f27.jpeg,2454,2431,587,623,2196,2109,Culex quinquefasciatus
42f39a8a-ec5a-459a-bd62-9ddaebd4042d.jpeg,638,638,151,141,563,483,Culex quinquefasciatus
15c1d389-c075-41c5-a7f3-2c36232b33b7.jpeg,3024,4032,261,899,2108,3292,Anopheles gambiae
0d778bcb-93ed-4729-b294-fae6b0dbe19e.jpeg,2448,3264,943,1288,1894,2059,Culex quinquefasciatus
291e77c2-655d-42df-9793-9b5727c11cf2.jpeg,3024,4032,760,1207,1970,2411,Culex quinquefasciatus
53278c35-1c3a-40dd-91f1-7ef33b32eeb8.jpeg,2448,3264,1093,1577,1449,1929,Aedes aegypti
576898fd-7db8-4495-b449-4043d0218038.jpeg,768,1024,320,595,456,736,Anopheles gambiae
57154ff7-a9ac-470a-94a1-2b9f6ffb196f.jpeg,3000,4000,935,1334,2417,2996,Aedes aegypti
4d8933c7-d207-4fea-b95a-207b43db860c.jpeg,1168,2592,325,783,1047,1674,Culex quinquefasciatus
3e8c6153-0624-402d-b869-02944be66cf4.jpeg,768,1024,203,311,508,662,Aedes albopictus
48375512-b0da-4b90-a4ef-e52a87b731b5.jpeg,3024,4032,1139,1186,2496,2371,Culex quinquefasciatus
32fe2572-a2e8-4d3d-b9ed-7f29c9755849.jpeg,3024,4032,978,1547,1979,2527,Culex quinquefasciatus
4e7c1513-3e19-4810-a5ec-137e746f3ac2.jpeg,1024,2163,399,547,650,852,Culex quinquefasciatus
44ed22c6-4b18-41d1-9512-75aa6ec6e9c3.jpeg,3024,4032,356,936,1820,2427,Culex quinquefasciatus
5024078c-95c4-41e7-8be6-fe6805609231.jpeg,628,462,159,68,440,359,Culex quinquefasciatus
359f3817-55b7-451d-bdc0-cce7788f0b0e.jpeg,1080,1659,109,356,973,1363,Culex quinquefasciatus
30337e39-45bf-4fed-9f67-e066a03b9996.jpeg,1200,1600,433,589,650,773,Culex quinquefasciatus
00a8b14b-2018-47f6-a1f9-7bd9fa55699f.jpeg,529,573,157,144,390,394,Aedes aegypti
47e5d47e-ea45-4f89-aed1-ff5801b12a09.jpeg,2248,1080,657,73,1649,967,Aedes albopictus
3ae96031-1e3a-4308-8160-192b0a40dd3e.jpeg,3024,4032,859,1360,1718,2283,Culex quinquefasciatus
483a8396-cc18-49f3-aa6a-a1a75628bc44.jpeg,528,634,132,127,403,387,Culex quinquefasciatus
3ef3acc4-bf9d-4e72-91da-3482aafea939.jpeg,1024,1365,273,548,691,945,Culex quinquefasciatus
411846bb-1292-404a-9b06-96f6fff067a5.jpeg,3024,4032,1106,1751,1772,2307,Aedes aegypti
3dca409c-8666-4542-97d3-dcccd725b615.jpeg,544,620,108,91,472,449,Culex quinquefasciatus
201715d0-13de-4a71-be46-fc36b0ccd1bc.jpeg,1365,1024,502,225,756,489,Aedes aegypti
1a08b792-ce63-4fa0-8079-5fe28812e837.jpeg,1032,962,118,114,894,846,Culex quinquefasciatus
3ee3eb4f-492e-4930-8d81-a856e26a2a9b.jpeg,2448,3264,1029,1396,1475,1855,Aedes aegypti
41c124f8-0e07-472b-ada7-00c2e378c522.jpeg,2060,2061,402,270,1708,1696,Aedes albopictus
536da35b-e528-45dd-b7e0-dd63aaed801b.jpeg,1800,4000,60,995,1635,2692,Aedes aegypti
2c5d94bc-ab89-48bd-a414-87922e6bacbb.jpeg,1080,2400,71,629,1050,1638,Anopheles gambiae
4d3e973c-263a-4d10-bce7-50d7298a8482.jpeg,448,388,71,80,340,291,Aedes albopictus
39481ad5-82af-4b6c-aa69-9223819b24c6.jpeg,1024,1365,99,292,945,994,Aedes albopictus
21361578-477c-40d5-a530-ee638f013667.jpeg,1024,1820,340,433,878,1242,Culex quinquefasciatus
1bc1e7f1-4f1a-4302-a8d1-a3aedbf6c29a.jpeg,1593,2125,552,908,921,1369,Culex quinquefasciatus
48ade1a7-48ef-4030-be0f-cdea3e24bbb6.jpeg,1024,1365,432,467,614,658,Culex quinquefasciatus
4da017cc-e28c-4152-930b-bdfb62248558.jpeg,4624,2604,2530,1299,3318,2444,Aedes albopictus
2d105b38-31b7-43b0-80f4-99de492f8282.jpeg,1846,4000,747,1756,1030,2068,Aedes aegypti
42cf863d-948a-49f1-af78-6f7c5fbe5223.jpeg,1024,1818,256,515,515,792,Culex quinquefasciatus
47abc955-5867-4066-ad72-248ff4967010.jpeg,2448,3264,1342,1868,1828,2293,Aedes aegypti
13d7296e-77ae-47d5-8cab-ba450aa79af5.jpeg,4032,3024,1727,1036,2317,1601,Culex quinquefasciatus
10b22647-10ac-4366-9600-ef6c6b76f1ba.jpeg,2560,1152,1047,287,1349,577,Culex quinquefasciatus
1cff35be-dc14-4317-b53e-df304dd5d569.jpeg,1600,1329,598,421,877,614,Aedes aegypti
293f1425-dee0-4922-8a10-fa41cbc75c02.jpeg,768,1024,53,93,746,761,Culex quinquefasciatus
2baeaaf3-ea75-4175-8049-08f08771ac6a.jpeg,3968,2976,1121,571,2811,2744,Culex quinquefasciatus
35f082cc-7ec1-4704-950b-035bbf91d12a.jpeg,2128,1637,276,175,1878,1420,Culex quinquefasciatus
4f775b95-b5fc-484a-94e6-6d8a41452994.jpeg,765,1024,193,246,683,725,Culex quinquefasciatus
20192639-75e7-474d-b7e2-290c2c5811ef.jpeg,1160,2576,307,1214,689,1829,Aedes albopictus
17a5e61a-be92-4fa4-ab01-9044e70f10ee.jpeg,1080,2160,29,683,744,1199,Culex quinquefasciatus
400ebf35-901b-4ed4-b893-bc3b9656dd64.jpeg,1265,1203,300,331,1020,905,Aedes albopictus
21a13e5d-8c63-4db6-a04c-806412801735.jpeg,1024,1365,218,482,394,689,Aedes aegypti
